outgoing_site_id,Start_Time_MM_DD_YYYY,Start_Time_HH_MM_SS_s,Weather,Total Calls,Traffic,lat,long,Call Dropped
3066,20170129,16:00 to 20:00,Shallow Fog,347,Medium,12.98032,77.597852,34
3066,20170129,20:00 to 23:59,Fog,402,Medium,12.98032,77.597852,45
3066,20170130,00:00 to 4:00,Haze,407,Medium,12.98032,77.597852,49
3066,20170130,4:00 to 8:00,Smoke,452,Low,12.98032,77.597852,23
3066,20170130,8:00 to 12:00,Haze,317,Medium,12.98032,77.597852,35
3066,20170130,12:00 to 16:00,Haze,514,Medium,12.98032,77.597852,30
3066,20170130,16:00 to 20:00,Light Thunderstorms and Rain,478,Medium,12.98032,77.597852,32
3066,20170130,20:00 to 23:59,Haze,402,High,12.98032,77.597852,61
3066,20170131,00:00 to 4:00,Light Rain,385,Low,12.98032,77.597852,20
3066,20170131,4:00 to 8:00,Light Drizzle,490,Low,12.98032,77.597852,14
3066,20170131,8:00 to 12:00,Drizzle,343,High,12.98032,77.597852,52
3066,20170131,12:00 to 16:00,Drizzle,580,High,12.98032,77.597852,60
3066,20170101,00:00 to 4:00,Smoke,419,Low,12.98032,77.597852,18
3066,20170101,4:00 to 8:00,Shallow Fog,644,Medium,12.98032,77.597852,28
3066,20170101,8:00 to 12:00,Shallow Fog,597,Medium,12.98032,77.597852,43
3066,20170101,12:00 to 16:00,Fog,403,Medium,12.98032,77.597852,35
3066,20170101,16:00 to 20:00,Fog,526,Low,12.98032,77.597852,25
3066,20170101,20:00 to 23:59,Fog,291,Medium,12.98032,77.597852,35
3066,20170102,00:00 to 4:00,Partly Cloudy,425,Medium,12.98032,77.597852,32
3066,20170102,4:00 to 8:00,Shallow Fog,551,High,12.98032,77.597852,57
3066,20170102,8:00 to 12:00,Fog,417,High,12.98032,77.597852,62
3066,20170102,12:00 to 16:00,Fog,460,Low,12.98032,77.597852,20
3066,20170102,16:00 to 20:00,Fog,350,Low,12.98032,77.597852,22
3066,20170102,20:00 to 23:59,Fog,249,Medium,12.98032,77.597852,44
3066,20170103,00:00 to 4:00,Shallow Fog,601,Medium,12.98032,77.597852,33
3066,20170103,4:00 to 8:00,Shallow Fog,398,High,12.98032,77.597852,65
3066,20170103,8:00 to 12:00,Smoke,504,Low,12.98032,77.597852,20
3066,20170103,12:00 to 16:00,Mostly Cloudy,309,Medium,12.98032,77.597852,39
3066,20170103,16:00 to 20:00,Mostly Cloudy,421,Medium,12.98032,77.597852,27
3066,20170103,20:00 to 23:59,Shallow Fog,564,Medium,12.98032,77.597852,41
3066,20170104,00:00 to 4:00,Smoke,339,Medium,12.98032,77.597852,48
3066,20170104,4:00 to 8:00,Shallow Fog,415,Low,12.98032,77.597852,22
3066,20170104,8:00 to 12:00,Fog,611,Medium,12.98032,77.597852,46
3066,20170104,12:00 to 16:00,Shallow Fog,278,Medium,12.98032,77.597852,34
3066,20170105,4:00 to 8:00,Volcanic Ash,383,Medium,12.98032,77.597852,51
3066,20170106,16:00 to 20:00,Fog,387,Medium,12.98032,77.597852,38
3066,20170106,20:00 to 23:59,Fog,307,High,12.98032,77.597852,56
3066,20170107,00:00 to 4:00,Shallow Fog,589,High,12.98032,77.597852,58
3066,20170107,4:00 to 8:00,Shallow Fog,384,Medium,12.98032,77.597852,51
3066,20170107,8:00 to 12:00,Shallow Fog,275,Medium,12.98032,77.597852,52
3066,20170107,12:00 to 16:00,Shallow Fog,484,Medium,12.98032,77.597852,46
3066,20170107,16:00 to 20:00,Shallow Fog,646,Medium,12.98032,77.597852,44
3066,20170107,20:00 to 23:59,Shallow Fog,283,Low,12.98032,77.597852,13
3066,20170108,00:00 to 4:00,Smoke,560,Medium,12.98032,77.597852,36
3066,20170108,4:00 to 8:00,Shallow Fog,513,High,12.98032,77.597852,62
3066,20170108,8:00 to 12:00,Shallow Fog,429,Medium,12.98032,77.597852,46
3066,20170108,12:00 to 16:00,Fog,334,Medium,12.98032,77.597852,27
3066,20170108,16:00 to 20:00,Fog,328,Medium,12.98032,77.597852,47
3066,20170108,20:00 to 23:59,Fog,531,High,12.98032,77.597852,62
3066,20170109,00:00 to 4:00,Smoke,260,Medium,12.98032,77.597852,29
3066,20170109,4:00 to 8:00,Shallow Fog,443,Medium,12.98032,77.597852,41
3066,20170109,8:00 to 12:00,Shallow Fog,558,Low,12.98032,77.597852,23
3066,20170109,12:00 to 16:00,Fog,621,High,12.98032,77.597852,63
3066,20170109,16:00 to 20:00,Fog,470,Low,12.98032,77.597852,23
3066,20170109,20:00 to 23:59,Fog,525,High,12.98032,77.597852,60
3066,20170110,00:00 to 4:00,Scattered Clouds,276,Medium,12.98032,77.597852,33
3066,20170110,8:00 to 12:00,Shallow Fog,283,High,12.98032,77.597852,59
3066,20170110,12:00 to 16:00,Fog,328,Low,12.98032,77.597852,14
3066,20170110,16:00 to 20:00,Fog,328,Medium,12.98032,77.597852,29
3066,20170110,20:00 to 23:59,Fog,427,Low,12.98032,77.597852,17
3066,20170111,00:00 to 4:00,Smoke,543,Medium,12.98032,77.597852,26
3066,20170111,4:00 to 8:00,Smoke,588,Low,12.98032,77.597852,24
3066,20170111,8:00 to 12:00,Fog,641,Low,12.98032,77.597852,25
3066,20170111,12:00 to 16:00,Fog,477,Low,12.98032,77.597852,19
3066,20170111,16:00 to 20:00,Fog,465,Medium,12.98032,77.597852,33
3066,20170111,20:00 to 23:59,Fog,328,Medium,12.98032,77.597852,43
3066,20170112,00:00 to 4:00,Smoke,595,Medium,12.98032,77.597852,34
3066,20170112,4:00 to 8:00,Smoke,512,High,12.98032,77.597852,62
3066,20170112,8:00 to 12:00,Smoke,484,Low,12.98032,77.597852,23
3066,20170112,12:00 to 16:00,Shallow Fog,473,High,12.98032,77.597852,58
3066,20170112,16:00 to 20:00,Fog,386,Medium,12.98032,77.597852,44
3066,20170112,20:00 to 23:59,Fog,239,High,12.98032,77.597852,52
3066,20170113,00:00 to 4:00,Smoke,337,High,12.98032,77.597852,53
3066,20170113,4:00 to 8:00,Smoke,246,Medium,12.98032,77.597852,27
3066,20170113,8:00 to 12:00,Clear,451,Low,12.98032,77.597852,22
3066,20170113,12:00 to 16:00,Shallow Fog,231,Low,12.98032,77.597852,19
3066,20170113,16:00 to 20:00,Shallow Fog,304,Low,12.98032,77.597852,13
3066,20170113,20:00 to 23:59,Clear,233,Low,12.98032,77.597852,21
3066,20170114,00:00 to 4:00,Smoke,290,Medium,12.98032,77.597852,39
3066,20170114,4:00 to 8:00,Clear,542,Low,12.98032,77.597852,18
3066,20170114,8:00 to 12:00,Shallow Fog,390,Medium,12.98032,77.597852,48
3066,20170114,12:00 to 16:00,Shallow Fog,333,Low,12.98032,77.597852,25
3066,20170114,16:00 to 20:00,Shallow Fog,447,High,12.98032,77.597852,53
3066,20170114,20:00 to 23:59,Fog,306,Low,12.98032,77.597852,24
3066,20170115,00:00 to 4:00,Smoke,544,Medium,12.98032,77.597852,46
3066,20170115,4:00 to 8:00,Smoke,423,Low,12.98032,77.597852,24
3066,20170115,8:00 to 12:00,Shallow Fog,358,Medium,12.98032,77.597852,51
3066,20170115,12:00 to 16:00,Fog,599,Low,12.98032,77.597852,22
3066,20170115,16:00 to 20:00,Fog,528,Low,12.98032,77.597852,20
3066,20170115,20:00 to 23:59,Fog,462,High,12.98032,77.597852,55
3066,20170116,00:00 to 4:00,Smoke,642,Medium,12.98032,77.597852,51
3066,20170116,4:00 to 8:00,Shallow Fog,542,Medium,12.98032,77.597852,38
3066,20170116,8:00 to 12:00,Clear,279,High,12.98032,77.597852,54
3066,20170116,12:00 to 16:00,Fog,461,Medium,12.98032,77.597852,27
3066,20170116,16:00 to 20:00,Fog,280,Medium,12.98032,77.597852,26
3066,20170116,20:00 to 23:59,Fog,509,High,12.98032,77.597852,57
3066,20170117,4:00 to 8:00,Shallow Fog,401,High,12.98032,77.597852,62
3066,20170117,8:00 to 12:00,Fog,520,Medium,12.98032,77.597852,42
3066,20170117,12:00 to 16:00,Fog,521,Low,12.98032,77.597852,25
3066,20170117,16:00 to 20:00,Fog,436,Low,12.98032,77.597852,20
3066,20170117,20:00 to 23:59,Fog,241,High,12.98032,77.597852,55
3066,20170118,00:00 to 4:00,Shallow Fog,406,Medium,12.98032,77.597852,26
3066,20170118,4:00 to 8:00,Shallow Fog,506,Medium,12.98032,77.597852,46
3066,20170118,8:00 to 12:00,Shallow Fog,480,Medium,12.98032,77.597852,51
3066,20170118,12:00 to 16:00,Fog,296,High,12.98032,77.597852,62
3066,20170118,16:00 to 20:00,Fog,359,Medium,12.98032,77.597852,27
3066,20170118,20:00 to 23:59,Fog,383,Medium,12.98032,77.597852,29
3066,20170119,00:00 to 4:00,Clear,380,High,12.98032,77.597852,56
3066,20170119,4:00 to 8:00,Shallow Fog,629,Medium,12.98032,77.597852,51
3066,20170119,8:00 to 12:00,Shallow Fog,597,Medium,12.98032,77.597852,32
3066,20170119,12:00 to 16:00,Fog,483,Medium,12.98032,77.597852,27
3066,20170119,16:00 to 20:00,Fog,485,High,12.98032,77.597852,60
3066,20170119,20:00 to 23:59,Fog,639,High,12.98032,77.597852,62
3066,20170120,00:00 to 4:00,Smoke,438,High,12.98032,77.597852,60
3066,20170120,4:00 to 8:00,Shallow Fog,484,High,12.98032,77.597852,61
3066,20170120,8:00 to 12:00,Shallow Fog,506,Medium,12.98032,77.597852,28
3066,20170120,12:00 to 16:00,Shallow Fog,377,Medium,12.98032,77.597852,46
3066,20170120,16:00 to 20:00,Fog,403,High,12.98032,77.597852,64
3066,20170120,20:00 to 23:59,Fog,601,High,12.98032,77.597852,58
3066,20170121,00:00 to 4:00,Smoke,278,Medium,12.98032,77.597852,48
3066,20170121,4:00 to 8:00,Smoke,296,Low,12.98032,77.597852,14
3066,20170121,8:00 to 12:00,Smoke,312,Medium,12.98032,77.597852,33
3066,20170121,12:00 to 16:00,Clear,244,High,12.98032,77.597852,57
3066,20170121,16:00 to 20:00,Shallow Fog,231,Low,12.98032,77.597852,19
3066,20170121,20:00 to 23:59,Fog,235,Low,12.98032,77.597852,23
3066,20170122,00:00 to 4:00,Haze,428,Medium,12.98032,77.597852,51
3066,20170122,4:00 to 8:00,Smoke,375,Medium,12.98032,77.597852,35
3066,20170122,8:00 to 12:00,Smoke,513,Low,12.98032,77.597852,19
3066,20170122,12:00 to 16:00,Smoke,586,Medium,12.98032,77.597852,42
3066,20170122,16:00 to 20:00,Shallow Fog,481,Medium,12.98032,77.597852,35
3066,20170122,20:00 to 23:59,Fog,366,Low,12.98032,77.597852,22
3066,20170123,00:00 to 4:00,Haze,611,Low,12.98032,77.597852,23
3066,20170123,4:00 to 8:00,Smoke,442,Low,12.98032,77.597852,24
3066,20170123,8:00 to 12:00,Smoke,627,Low,12.98032,77.597852,14
3066,20170123,12:00 to 16:00,Shallow Fog,576,Medium,12.98032,77.597852,35
3066,20170123,16:00 to 20:00,Fog,450,Low,12.98032,77.597852,24
3066,20170123,20:00 to 23:59,Fog,308,High,12.98032,77.597852,60
3066,20170124,00:00 to 4:00,Haze,311,Medium,12.98032,77.597852,44
3066,20170124,4:00 to 8:00,Smoke,608,Low,12.98032,77.597852,13
3066,20170124,8:00 to 12:00,Smoke,375,Low,12.98032,77.597852,13
3066,20170124,12:00 to 16:00,Smoke,305,High,12.98032,77.597852,64
3066,20170124,16:00 to 20:00,Clear,335,Medium,12.98032,77.597852,48
3066,20170124,20:00 to 23:59,Shallow Fog,615,Low,12.98032,77.597852,16
3066,20170125,00:00 to 4:00,Haze,414,High,12.98032,77.597852,60
3066,20170125,4:00 to 8:00,Smoke,382,Low,12.98032,77.597852,20
3066,20170125,8:00 to 12:00,Smoke,346,Medium,12.98032,77.597852,27
3066,20170125,12:00 to 16:00,Smoke,441,Low,12.98032,77.597852,18
3066,20170125,16:00 to 20:00,Smoke,514,Medium,12.98032,77.597852,46
3066,20170125,20:00 to 23:59,Shallow Fog,256,Medium,12.98032,77.597852,29
3066,20170126,00:00 to 4:00,Haze,593,Low,12.98032,77.597852,13
3066,20170126,4:00 to 8:00,Haze,622,High,12.98032,77.597852,60
3066,20170126,8:00 to 12:00,Smoke,529,Medium,12.98032,77.597852,29
3066,20170126,12:00 to 16:00,Smoke,583,Low,12.98032,77.597852,20
3066,20170126,16:00 to 20:00,Smoke,455,High,12.98032,77.597852,53
3066,20170126,20:00 to 23:59,Shallow Fog,548,Medium,12.98032,77.597852,31
3066,20170127,00:00 to 4:00,Haze,594,High,12.98032,77.597852,56
3066,20170127,4:00 to 8:00,Rain,271,Medium,12.98032,77.597852,35
3066,20170127,8:00 to 12:00,Haze,301,Low,12.98032,77.597852,18
3066,20170127,12:00 to 16:00,Smoke,611,High,12.98032,77.597852,64
3066,20170127,16:00 to 20:00,Smoke,618,High,12.98032,77.597852,65
3066,20170127,20:00 to 23:59,Smoke,509,Low,12.98032,77.597852,25
3066,20170128,00:00 to 4:00,Haze,528,High,12.98032,77.597852,61
3066,20170128,4:00 to 8:00,Haze,417,Low,12.98032,77.597852,13
3066,20170128,8:00 to 12:00,Haze,554,Medium,12.98032,77.597852,27
3066,20170128,12:00 to 16:00,Haze,566,Low,12.98032,77.597852,22
3066,20170128,16:00 to 20:00,Partly Cloudy,542,Low,12.98032,77.597852,17
3066,20170128,20:00 to 23:59,Partly Cloudy,372,Medium,12.98032,77.597852,48
3066,20170129,00:00 to 4:00,Smoke,305,High,12.98032,77.597852,56
3066,20170129,4:00 to 8:00,Smoke,638,Low,12.98032,77.597852,14
3066,20170129,8:00 to 12:00,Smoke,351,Low,12.98032,77.597852,21
3066,20170129,12:00 to 16:00,Shallow Fog,447,High,12.98032,77.597852,63
3066,20170129,16:00 to 20:00,Shallow Fog,347,Medium,12.98032,77.597852,34
3066,20170129,20:00 to 23:59,Fog,402,Medium,12.98032,77.597852,45
3066,20170130,00:00 to 4:00,Haze,407,Medium,12.98032,77.597852,49
3066,20170130,4:00 to 8:00,Smoke,452,Low,12.98032,77.597852,23
3066,20170130,8:00 to 12:00,Haze,317,Medium,12.98032,77.597852,35
3066,20170130,12:00 to 16:00,Haze,514,Medium,12.98032,77.597852,30
3066,20170130,16:00 to 20:00,Light Thunderstorms and Rain,478,Medium,12.98032,77.597852,32
3066,20170130,20:00 to 23:59,Haze,402,High,12.98032,77.597852,61
3066,20170131,00:00 to 4:00,Light Rain,385,Low,12.98032,77.597852,20
3066,20170131,4:00 to 8:00,Light Drizzle,490,Low,12.98032,77.597852,14
3066,20170131,8:00 to 12:00,Drizzle,343,High,12.98032,77.597852,52
3066,20170131,12:00 to 16:00,Drizzle,580,High,12.98032,77.597852,60
21106,20170101,00:00 to 4:00,Smoke,400,Medium,12.979781,77.604452,26
21106,20170101,4:00 to 8:00,Shallow Fog,533,High,12.979781,77.604452,63
21106,20170101,8:00 to 12:00,Shallow Fog,522,Medium,12.979781,77.604452,43
21106,20170101,12:00 to 16:00,Fog,300,Medium,12.979781,77.604452,33
21106,20170101,16:00 to 20:00,Fog,498,Medium,12.979781,77.604452,44
21106,20170101,20:00 to 23:59,Fog,640,High,12.979781,77.604452,54
21106,20170102,00:00 to 4:00,Partly Cloudy,245,Medium,12.979781,77.604452,47
21106,20170102,4:00 to 8:00,Shallow Fog,292,Medium,12.979781,77.604452,39
21106,20170102,8:00 to 12:00,Fog,472,Medium,12.979781,77.604452,28
21106,20170102,12:00 to 16:00,Fog,589,Medium,12.979781,77.604452,45
21106,20170102,16:00 to 20:00,Fog,540,Medium,12.979781,77.604452,44
21106,20170102,20:00 to 23:59,Fog,587,Medium,12.979781,77.604452,43
21106,20170103,00:00 to 4:00,Shallow Fog,251,Medium,12.979781,77.604452,50
21106,20170103,4:00 to 8:00,Shallow Fog,557,Low,12.979781,77.604452,23
21106,20170103,8:00 to 12:00,Smoke,351,Medium,12.979781,77.604452,28
21106,20170103,12:00 to 16:00,Mostly Cloudy,625,Medium,12.979781,77.604452,41
21106,20170103,16:00 to 20:00,Mostly Cloudy,430,Medium,12.979781,77.604452,48
21106,20170103,20:00 to 23:59,Shallow Fog,409,Medium,12.979781,77.604452,32
21106,20170104,00:00 to 4:00,Smoke,326,Medium,12.979781,77.604452,46
21106,20170104,4:00 to 8:00,Shallow Fog,599,Medium,12.979781,77.604452,31
21106,20170104,8:00 to 12:00,Fog,277,High,12.979781,77.604452,55
21106,20170104,12:00 to 16:00,Shallow Fog,487,High,12.979781,77.604452,53
21106,20170105,4:00 to 8:00,Volcanic Ash,483,Medium,12.979781,77.604452,29
21106,20170106,16:00 to 20:00,Fog,383,High,12.979781,77.604452,52
21106,20170106,20:00 to 23:59,Fog,486,High,12.979781,77.604452,54
21106,20170107,00:00 to 4:00,Shallow Fog,474,Low,12.979781,77.604452,14
21106,20170107,4:00 to 8:00,Shallow Fog,347,Medium,12.979781,77.604452,51
21106,20170107,8:00 to 12:00,Shallow Fog,459,Low,12.979781,77.604452,16
21106,20170107,12:00 to 16:00,Shallow Fog,497,Medium,12.979781,77.604452,52
21106,20170107,16:00 to 20:00,Shallow Fog,316,Medium,12.979781,77.604452,40
21106,20170107,20:00 to 23:59,Shallow Fog,350,Low,12.979781,77.604452,21
21106,20170108,00:00 to 4:00,Smoke,647,Medium,12.979781,77.604452,35
21106,20170108,4:00 to 8:00,Shallow Fog,346,Medium,12.979781,77.604452,27
21106,20170108,8:00 to 12:00,Shallow Fog,382,Medium,12.979781,77.604452,47
21106,20170108,12:00 to 16:00,Fog,354,Low,12.979781,77.604452,22
21106,20170108,16:00 to 20:00,Fog,439,Medium,12.979781,77.604452,34
21106,20170108,20:00 to 23:59,Fog,453,High,12.979781,77.604452,61
21106,20170109,00:00 to 4:00,Smoke,556,Low,12.979781,77.604452,13
21106,20170109,4:00 to 8:00,Shallow Fog,545,Medium,12.979781,77.604452,30
21106,20170109,8:00 to 12:00,Shallow Fog,564,High,12.979781,77.604452,60
21106,20170109,12:00 to 16:00,Fog,334,Medium,12.979781,77.604452,48
21106,20170109,16:00 to 20:00,Fog,383,High,12.979781,77.604452,55
21106,20170109,20:00 to 23:59,Fog,599,Low,12.979781,77.604452,21
21106,20170110,00:00 to 4:00,Scattered Clouds,393,Medium,12.979781,77.604452,43
21106,20170110,8:00 to 12:00,Shallow Fog,597,Low,12.979781,77.604452,23
21106,20170110,12:00 to 16:00,Fog,467,Medium,12.979781,77.604452,43
21106,20170110,16:00 to 20:00,Fog,350,Medium,12.979781,77.604452,49
21106,20170110,20:00 to 23:59,Fog,625,Medium,12.979781,77.604452,27
21106,20170111,00:00 to 4:00,Smoke,585,Low,12.979781,77.604452,17
21106,20170111,4:00 to 8:00,Smoke,594,Low,12.979781,77.604452,23
21106,20170111,8:00 to 12:00,Fog,256,High,12.979781,77.604452,62
21106,20170111,12:00 to 16:00,Fog,293,Low,12.979781,77.604452,20
21106,20170111,16:00 to 20:00,Fog,238,High,12.979781,77.604452,60
21106,20170111,20:00 to 23:59,Fog,233,Medium,12.979781,77.604452,46
21106,20170112,00:00 to 4:00,Smoke,596,Low,12.979781,77.604452,19
21106,20170112,4:00 to 8:00,Smoke,630,High,12.979781,77.604452,53
21106,20170112,8:00 to 12:00,Smoke,598,Medium,12.979781,77.604452,28
21106,20170112,12:00 to 16:00,Shallow Fog,246,Low,12.979781,77.604452,16
21106,20170112,16:00 to 20:00,Fog,315,Medium,12.979781,77.604452,50
21106,20170112,20:00 to 23:59,Fog,308,Low,12.979781,77.604452,23
21106,20170113,00:00 to 4:00,Smoke,315,Medium,12.979781,77.604452,29
21106,20170113,4:00 to 8:00,Smoke,457,High,12.979781,77.604452,57
21106,20170113,8:00 to 12:00,Clear,566,Low,12.979781,77.604452,24
21106,20170113,12:00 to 16:00,Shallow Fog,324,Medium,12.979781,77.604452,49
21106,20170113,16:00 to 20:00,Shallow Fog,336,High,12.979781,77.604452,63
21106,20170113,20:00 to 23:59,Clear,261,High,12.979781,77.604452,53
21106,20170114,00:00 to 4:00,Smoke,342,Medium,12.979781,77.604452,35
21106,20170114,4:00 to 8:00,Clear,396,Low,12.979781,77.604452,20
21106,20170114,8:00 to 12:00,Shallow Fog,272,Low,12.979781,77.604452,25
21106,20170114,12:00 to 16:00,Shallow Fog,581,Low,12.979781,77.604452,21
21106,20170114,16:00 to 20:00,Shallow Fog,489,High,12.979781,77.604452,57
21106,20170114,20:00 to 23:59,Fog,480,Medium,12.979781,77.604452,26
21106,20170115,00:00 to 4:00,Smoke,523,Medium,12.979781,77.604452,50
21106,20170115,4:00 to 8:00,Smoke,295,Medium,12.979781,77.604452,28
21106,20170115,8:00 to 12:00,Shallow Fog,603,Medium,12.979781,77.604452,29
21106,20170115,12:00 to 16:00,Fog,291,High,12.979781,77.604452,61
21106,20170115,16:00 to 20:00,Fog,317,High,12.979781,77.604452,64
21106,20170115,20:00 to 23:59,Fog,294,Medium,12.979781,77.604452,44
21106,20170116,00:00 to 4:00,Smoke,436,High,12.979781,77.604452,65
21106,20170116,4:00 to 8:00,Shallow Fog,560,Medium,12.979781,77.604452,50
21106,20170116,8:00 to 12:00,Clear,585,Low,12.979781,77.604452,22
21106,20170116,12:00 to 16:00,Fog,544,Medium,12.979781,77.604452,33
21106,20170116,16:00 to 20:00,Fog,397,High,12.979781,77.604452,54
21106,20170116,20:00 to 23:59,Fog,309,Low,12.979781,77.604452,15
21106,20170117,4:00 to 8:00,Shallow Fog,610,High,12.979781,77.604452,63
21106,20170117,8:00 to 12:00,Fog,320,Medium,12.979781,77.604452,44
21106,20170117,12:00 to 16:00,Fog,270,High,12.979781,77.604452,63
21106,20170117,16:00 to 20:00,Fog,471,High,12.979781,77.604452,53
21106,20170117,20:00 to 23:59,Fog,302,Medium,12.979781,77.604452,44
21106,20170118,00:00 to 4:00,Shallow Fog,473,Medium,12.979781,77.604452,48
21106,20170118,4:00 to 8:00,Shallow Fog,397,Medium,12.979781,77.604452,44
21106,20170118,8:00 to 12:00,Shallow Fog,374,Medium,12.979781,77.604452,29
21106,20170118,12:00 to 16:00,Fog,384,Medium,12.979781,77.604452,30
21106,20170118,16:00 to 20:00,Fog,351,Medium,12.979781,77.604452,44
21106,20170118,20:00 to 23:59,Fog,577,Low,12.979781,77.604452,18
21106,20170119,00:00 to 4:00,Clear,649,Low,12.979781,77.604452,20
21106,20170119,4:00 to 8:00,Shallow Fog,428,Medium,12.979781,77.604452,49
21106,20170119,8:00 to 12:00,Shallow Fog,581,Medium,12.979781,77.604452,49
21106,20170119,12:00 to 16:00,Fog,364,Medium,12.979781,77.604452,29
21106,20170119,16:00 to 20:00,Fog,455,High,12.979781,77.604452,54
21106,20170119,20:00 to 23:59,Fog,543,Medium,12.979781,77.604452,36
21106,20170120,00:00 to 4:00,Smoke,443,Medium,12.979781,77.604452,27
21106,20170120,4:00 to 8:00,Shallow Fog,412,Medium,12.979781,77.604452,35
21106,20170120,8:00 to 12:00,Shallow Fog,438,Medium,12.979781,77.604452,38
21106,20170120,12:00 to 16:00,Shallow Fog,512,Medium,12.979781,77.604452,50
21106,20170120,16:00 to 20:00,Fog,384,High,12.979781,77.604452,54
21106,20170120,20:00 to 23:59,Fog,414,Medium,12.979781,77.604452,45
21106,20170121,00:00 to 4:00,Smoke,442,Medium,12.979781,77.604452,29
21106,20170121,4:00 to 8:00,Smoke,259,Medium,12.979781,77.604452,50
21106,20170121,8:00 to 12:00,Smoke,363,High,12.979781,77.604452,64
21106,20170121,12:00 to 16:00,Clear,638,Low,12.979781,77.604452,21
21106,20170121,16:00 to 20:00,Shallow Fog,398,Medium,12.979781,77.604452,48
21106,20170121,20:00 to 23:59,Fog,408,Medium,12.979781,77.604452,41
21106,20170122,00:00 to 4:00,Haze,288,Medium,12.979781,77.604452,27
21106,20170122,4:00 to 8:00,Smoke,583,Medium,12.979781,77.604452,37
21106,20170122,8:00 to 12:00,Smoke,632,Medium,12.979781,77.604452,27
21106,20170122,12:00 to 16:00,Smoke,403,Low,12.979781,77.604452,22
21106,20170122,16:00 to 20:00,Shallow Fog,540,Medium,12.979781,77.604452,40
21106,20170122,20:00 to 23:59,Fog,573,Low,12.979781,77.604452,14
21106,20170123,00:00 to 4:00,Haze,507,Medium,12.979781,77.604452,51
21106,20170123,4:00 to 8:00,Smoke,586,Medium,12.979781,77.604452,41
21106,20170123,8:00 to 12:00,Smoke,273,Medium,12.979781,77.604452,39
