date,time,outgoing_site_id,incoming_site_id,total number_of_calls,total call duration (min)
20170406,16:30,57151,26366505,540,393
20170406,17:30,57151,26366503,225,453
20170406,18:30,57151,26366284,261,453
20170406,19:30,57151,26365853,518,485
20170406,20:30,57151,26367094,226,230
20170406,21:30,57151,26365855,136,470
20170406,22:30,57151,26366274,465,287
20170406,23:30,57151,26366273,640,567
20170407,0:30,57151,26366913,503,281
20170407,1:30,57151,26365724,644,413
20170407,2:30,57151,26365725,383,303
20170407,3:30,57151,26366993,328,281
20170407,4:30,57151,26365835,269,506
20170407,5:30,57151,26365705,436,579
20170407,6:30,57151,26366475,273,642
20170407,7:30,57151,26366345,348,374
20170407,8:30,57151,26367004,359,248
20170407,9:30,57151,26369618,208,301
20170407,10:30,57151,26365565,296,415
20170407,11:30,57151,26365563,622,316
20170407,12:30,57151,46431,289,393
20170407,13:30,57151,43033,358,324
20170407,14:30,57151,26368427,143,251
20170407,15:30,57151,26366784,299,249
20170407,16:30,57151,26368426,616,346
20170407,17:30,57151,26366827,347,481
20170407,18:30,57151,26366826,546,482
20170407,19:30,57151,26368337,599,491
20170407,20:30,57151,26368928,438,453
20170407,21:30,57151,40363,492,265
20170407,22:30,57151,49781,354,257
20170407,23:30,57151,47091,540,412
20170408,0:30,57151,42311,282,463
20170408,1:30,57151,44881,338,290
20170408,2:30,57151,40311,403,562
20170408,3:30,57151,42912,177,449
20170408,4:30,57151,42911,507,378
20170408,5:30,57151,42913,478,259
20170408,6:30,57151,59942,495,393
20170408,7:30,57151,42682,637,351
20170408,8:30,57151,45532,145,254
20170408,9:30,57151,40911,578,456
20170408,10:30,57151,29513,472,492
20170408,11:30,57151,44272,265,636
20170408,12:30,57151,44271,626,565
20170408,13:30,57151,26359543,467,401
20170408,14:30,57151,26359484,340,616
20170408,15:30,57151,45322,220,475
20170408,16:30,57151,47963,347,539
20170408,17:30,57151,45152,500,562
20170408,18:30,57151,2582,397,281
20170408,19:30,57151,263,395,477
20170408,20:30,57151,2572,318,266
20170408,21:30,57151,31051,508,510
20170408,22:30,57151,262,483,377
20170408,23:30,57151,31052,342,289
20170409,0:30,57151,31052,411,573
20170409,1:30,57151,21292,399,321
20170409,2:30,57151,2583,374,293
20170409,3:30,57151,2783,383,593
20170409,4:30,57151,2781,177,426
20170409,5:30,57151,13188233,431,272
20170409,6:30,57151,802,308,397
20170409,7:30,57151,311,341,634
20170409,8:30,57151,3143,297,289
20170409,9:30,57151,6073,200,383
20170409,10:30,57151,312,541,595
20170409,11:30,57151,50021,438,299
20170409,12:30,57151,1893,154,598
20170409,13:30,57151,6113,289,313
20170409,14:30,57151,1891,500,424
20170409,15:30,57151,42061,576,366
20170409,16:30,57151,6072,168,551
20170409,17:30,57151,8752,637,569
20170409,18:30,57151,50023,608,379
20170409,19:30,57151,813,649,607
20170409,20:30,57151,8003,338,543
20170409,21:30,57151,2691,260,649
20170409,22:30,57151,2612,567,430
20170409,23:30,57151,5002,391,442
20170410,0:30,57151,2363,573,388
20170410,1:30,57151,6781,204,467
20170410,2:30,57151,6782,305,510
20170410,3:30,57151,1881,496,518
20170410,4:30,57151,6783,566,647
20170410,5:30,57151,1102,203,577
20170410,6:30,57151,2692,409,631
20170410,7:30,57151,21603,237,424
20170410,8:00,57151,21961,375,399
20170410,8:21,57151,2813,234,347
20170410,9:00,57151,2361,331,613
20170410,9:30,57151,2741,242,580
20170410,10:30,57151,2833,368,273
20170410,11:30,57151,22142,412,360
20170410,12:30,57151,2362,150,304
20170410,13:30,57151,2831,439,417
20170410,14:30,57151,21833,222,362
20170410,15:30,57151,2832,138,469
20170410,16:30,57151,2582,313,593
20170410,17:30,57151,261,388,265
20170410,18:30,57151,2782,190,626
20170410,19:30,57151,21282,264,557
20170410,20:30,57151,2302,549,282
20170410,21:30,57151,2302,180,380
20170410,22:30,57151,22001,629,645
20170410,23:30,57151,31523,279,261
20170411,0:30,57151,31522,447,487
20170411,1:30,57151,31442,132,328
20170411,2:30,57151,2733,277,286
20170411,3:30,57151,31442,296,434
20170411,4:30,57151,1643,419,479
20170411,5:30,57151,2731,640,291
20170411,6:30,57151,1723,515,423
20170411,7:30,57151,2732,298,267
20170411,8:30,57151,2282,636,463
20170411,9:30,57151,6112,244,421
20170411,10:30,57151,8413,193,536
20170411,11:30,57151,801,367,295
20170411,12:30,57151,8413,529,599
20170411,13:30,57151,8412,351,399
20170411,14:30,57151,6111,481,527
20170411,15:30,57151,2462,181,521
20170411,16:30,57151,8411,183,447
20170411,18:30,57151,8752,443,301
20170411,19:30,57151,2463,140,328
20170411,20:30,57151,2461,460,427
20170411,21:30,57151,30303,173,644
20170411,23:30,57151,30322,155,573
20170412,0:30,57151,30321,162,373
20170412,1:30,57151,30231,633,366
20170412,2:30,57151,30211,314,477
20170412,3:30,57151,30251,395,598
20170412,4:30,57151,8081,284,270
20170412,5:30,57151,30302,595,539
20170412,6:30,57151,30313,524,308
20170412,7:30,57151,30223,561,286
20170412,8:30,57151,30371,539,465
20170412,9:30,57151,30212,638,585
20170412,10:30,57151,30372,371,417
20170412,11:30,57151,30232,179,369
20170412,12:30,57151,30213,545,257
20170412,13:30,57151,30261,395,481
20170412,14:30,57151,30222,202,498
20170412,15:30,57151,3132,345,521
20170412,16:30,57151,1183,272,525
20170412,17:30,57151,8333,257,375
20170412,18:30,57151,8332,526,255
20170412,19:30,57151,673,475,369
20170412,20:30,57151,3102,503,365
20170412,21:30,57151,7962,614,312
20170412,22:30,57151,7901,186,537
20170412,23:30,57151,30432,642,241
20170413,0:30,57151,30362,426,431
20170413,1:30,57151,1071,498,231
20170413,2:30,57151,30361,617,508
20170413,3:30,57151,30423,543,388
20170413,4:30,57151,8381,619,353
20170413,5:30,57151,1182,509,525
20170413,6:30,57151,3103,241,456
20170413,7:30,57151,1181,310,380
20170413,8:30,57151,1181,614,608
20170413,9:30,57151,30423,466,558
20170413,10:30,57151,8382,590,489
20170413,11:30,57151,3113,643,380
20170413,12:30,57151,8383,401,438
20170413,13:30,57151,1543,180,337
20170413,14:30,57151,8383,537,600
20170413,15:30,57151,7961,432,487
20170413,16:30,57151,7963,204,361
20170413,17:30,57151,3111,182,432
20170413,18:30,57151,3112,466,253
20170413,19:30,57151,1542,221,231
20170413,20:30,57151,6061,517,371
20170413,21:30,57151,47342,494,242
20170413,22:30,57151,50022,639,513
20170413,23:30,57151,30243,389,452
20170414,0:30,57151,8001,176,481
20170414,1:30,57151,1633,146,411
20170414,2:30,57151,30242,347,435
20170414,3:30,57151,30241,400,599
20170414,4:30,57151,30323,416,283
20170414,5:30,57151,30273,606,546
20170414,6:30,57151,58532,632,519
20170414,7:30,57151,23722,127,257
20170414,8:30,57151,22803,518,453
20170414,9:30,57151,48801,446,609
20170414,10:30,57151,19737520,131,332
20170414,11:30,57151,13187875,201,504
20170414,12:30,57151,13187874,544,519
20170414,13:30,57151,31781,383,615
20170414,14:30,57151,2931981,211,585
20170414,15:30,57151,10253,273,463
20170414,16:30,57151,20592,436,328
20170414,17:30,57151,10711,521,347
20170414,18:30,57151,3502,552,333
20170414,19:30,57151,7712,212,315
20170414,20:30,57151,903,205,243
20170414,21:30,57151,7652,271,561
20170414,22:30,57151,7592,271,593
20170414,23:30,57151,128703,199,383
20170415,0:30,57151,20961,522,270
20170415,1:30,57151,19727127,580,269
20170415,2:30,57151,20491,197,244
20170415,3:30,57151,58411,633,328
20170415,4:30,57151,28702,642,607
20170415,5:30,57151,28231,201,446
20170415,6:30,57151,19182,514,324
20170415,7:30,57151,19181,382,454
20170415,8:30,57151,24851,292,561
20170415,9:30,57151,24851,162,296
20170415,10:30,57151,59961,481,307
20170415,11:30,57151,55461,423,407
20170415,12:30,57151,28043,151,590
20170415,13:30,57151,53411,184,239
20170415,14:30,57151,31451,300,333
20170415,15:30,57151,2871,313,430
20170415,16:30,57151,57053,553,379
20170415,17:30,57151,15288,464,458
20170415,18:30,57151,54322,407,403
20170415,19:30,57151,15288,165,333
20170415,20:30,57151,34273,144,384
20170415,21:30,57151,85983,473,244
20170415,22:30,57151,30891,329,435
20170415,23:30,57151,10232,441,336
20170416,0:30,57151,53531,221,454
20170416,1:30,57151,13632,292,612
20170416,2:30,57151,33003,437,276
20170416,3:30,57151,32991,285,471
20170416,4:30,57151,32993,431,627
20170416,5:30,57151,36261,334,260
20170416,6:30,57151,53891,389,310
20170416,7:30,57151,25241,225,504
20170416,8:30,57151,30252,310,531
20170416,9:30,57151,25153,330,458
20170416,10:30,57151,25152,276,552
20170416,11:30,57151,17293,592,478
20170416,12:30,57151,23283,232,475
20170416,13:30,57151,21311,261,511
20170416,14:30,57151,44812,481,619
20170416,15:30,57151,27212,568,240
20170416,16:30,57151,13131,529,447
20170416,17:30,57151,21221,324,429
20170416,18:30,57151,13113,376,562
20170416,19:30,57151,13112,323,309
20170416,20:30,57151,30282,436,256
20170416,21:30,57151,12483,257,649
20170416,22:30,57151,30292,645,285
20170416,23:30,57151,26323,352,413
20170417,0:30,57151,32992,222,450
20170417,1:30,57151,19052,186,351
20170417,2:30,57151,35403455,545,299
20170417,3:30,57151,35403460,424,649
20170417,4:30,57151,30471,311,230
20170417,5:30,57151,44532,625,285
20170417,6:30,57151,23893,241,455
20170417,7:30,57151,27042,556,488
20170417,8:30,57151,21753,263,330
20170417,9:30,57151,21932,406,443
20170417,10:30,57151,45773,402,616
20170417,11:30,57151,45122,232,586
20170417,12:30,57151,24651,364,517
20170417,13:30,57151,21753,450,450
20170417,14:30,57151,24632,540,639
20170417,15:30,57151,16812,394,418
20170417,16:30,57151,24633,510,525
20170417,17:30,57151,16813,539,370
20170417,18:30,57151,16811,131,549
20170417,19:30,57151,35683,553,267
20170417,20:30,57151,21751,481,249
20170417,21:30,57151,21752,592,350
20170417,23:30,57151,24631,448,320
20170418,0:30,57151,14132,503,539
20170418,1:30,57151,14131,267,365
20170418,2:30,57151,17891,589,383
20170418,3:30,57151,17893,390,374
20170418,4:30,57151,33598,644,534
20170418,5:30,57151,40621,154,616
20170418,6:30,57151,40632,126,434
20170418,7:30,57151,40563,494,501
20170418,11:30,57151,40642,248,574
20170418,12:30,57151,40623,515,329
20170418,13:30,57151,40631,502,375
20170418,14:30,57151,40622,568,425
20170418,15:30,57151,40611,303,524
20170418,16:30,57151,40481,625,488
20170418,18:30,57151,40512,217,387
20170418,19:30,57151,40561,561,421
20170418,20:30,57151,40462,287,492
20170418,21:30,57151,40331,254,587
20170418,22:30,57151,40321,323,315
20170418,23:30,57151,40432,557,558
20170419,0:30,57151,40582,270,573
20170419,1:30,57151,40542,153,624
20170419,2:30,57151,40482,616,471
20170419,3:30,57151,40991,499,417
20170419,4:30,57151,40971,547,351
20170419,5:30,57151,40591,392,580
20170419,6:30,57151,43533,513,303
20170419,7:30,57151,40392,557,447
20170419,8:30,57151,262915172,350,499
20170419,9:30,57151,262894783,422,387
20170419,10:30,57151,22771,252,456
20170419,11:30,57151,22773,217,232
20170419,12:30,57151,23511,646,448
20170419,13:30,57151,23513,441,630
20170419,14:30,57151,22801,399,608
20170419,15:30,57151,22772,197,319
20170419,16:30,57151,22422,398,501
20170419,17:30,57151,47431,608,263
20170419,18:30,57151,41503,139,273
20170419,19:30,57151,22392,230,355
20170419,20:30,57151,22391,215,337
20170419,21:30,57151,23843,390,445
20170419,22:30,57151,23841,247,485
20170419,23:30,57151,41501,343,627
20170420,0:30,57151,41502,523,524
20170420,1:30,57151,31971,526,306
20170420,2:30,57151,58522,165,384
20170420,3:30,57151,58822,467,442
20170420,4:30,57151,47373,276,630
20170420,5:30,57151,47343,472,531
20170420,6:30,57151,26290557,173,378
20170420,7:30,57151,26290559,622,286
20170420,8:30,57151,23963,288,602
20170420,9:30,57151,25952,425,381
20170420,10:30,57151,37043,148,505
20170420,11:30,57151,27043,233,384
20170420,12:30,57151,24023,488,588
20170420,13:30,57151,32860333,249,608
20170420,14:30,57151,40952,381,404
20170420,15:30,57151,46623,624,432
20170420,16:30,57151,32053,172,650
20170420,17:30,57151,11882,277,573
20170420,18:30,57151,32042,443,239
20170420,19:30,57151,32041,168,598
20170420,20:30,57151,48742,256,373
20170420,21:30,57151,48741,624,483
20170420,22:30,57151,48743,336,492
20170420,23:30,57151,14753,389,378
20170421,0:30,57151,14752,528,278
20170421,1:30,57151,48733,356,426
20170421,2:30,57151,48732,622,369
20170421,4:30,57151,48731,610,294
20170421,6:30,57151,15933,590,244
20170421,7:30,57151,15931,319,582
20170421,8:30,57151,12353,291,477
20170421,9:30,57151,12352,389,393
20170421,10:30,57151,12283,447,590
20170421,11:30,57151,11463,422,251
20170421,12:30,57151,47233,207,546
20170421,13:30,57151,47231,152,584
20170421,14:30,57151,11461,447,477
20170421,15:30,57151,19881,458,420
20170421,16:30,57151,19893,403,331
20170421,17:30,57151,19891,236,334
20170421,18:30,57151,11451,446,399
20170421,19:30,57151,11453,403,451
20170421,20:30,57151,11452,610,382
20170421,21:30,57151,63942,210,494
20170421,22:30,57151,19901,457,596
20170421,23:30,57151,11602,318,528
20170422,0:30,57151,19923,508,579
20170422,1:30,57151,22073,641,498
20170422,2:30,57151,13131,443,561
20170422,3:30,57151,22003,147,401
20170422,4:30,57151,37606,266,292
20170422,5:30,57151,23273,627,625
20170422,7:30,57151,23301,305,412
20170422,8:21,57151,23293,490,449
20170422,9:30,57151,37765,479,604
20170422,10:30,57151,233823,190,445
20170422,11:30,57151,37471,415,304
20170422,12:30,57151,17471,211,292
20170422,13:30,57151,144459,526,255
20170422,14:30,57151,34992,174,318
20170422,15:30,57151,13324106,461,502
20170422,16:30,57151,48253,207,418
20170422,17:30,57151,34853,559,306
20170422,18:30,57151,34993,377,361
20170422,19:30,57151,41581,392,245
20170422,20:30,57151,35341,381,461
20170422,21:30,57151,30412,553,386
20170422,22:30,57151,35173,238,607
20170422,23:30,57151,35651,305,319
20170423,0:30,57151,50911,319,612
20170423,1:30,57151,31502,498,245
20170423,2:30,57151,36371,355,592
20170423,3:30,57151,25413,285,430
20170423,4:30,57151,62311,628,391
20170423,5:30,57151,26428073,518,393
20170423,6:30,57151,35851,231,532
20170423,7:30,57151,2411,529,456
20170423,8:30,57151,19982,482,608
20170423,9:30,57151,5162,639,527
20170423,10:30,57151,5161,225,600
20170423,11:30,57151,41402,215,318
20170423,12:30,57151,41403,486,436
20170423,13:00,57151,19983,308,645
20170423,13:30,57151,5163,244,552
20170423,14:30,57151,15840,209,643
20170423,15:30,57151,41392,392,627
20170423,16:30,57151,41401,233,297
20170423,17:30,57151,48813,351,451
20170423,18:30,57151,40681,273,306
20170423,19:30,57151,26742,337,353
20170423,20:30,57151,21452,415,599
20170423,21:30,57151,42113,166,567
20170423,22:30,57151,35233,129,235
20170423,23:30,57151,41283,531,417
20170424,0:30,57151,39801,619,526
20170424,1:30,57151,35232,527,249
20170424,2:30,57151,172547,576,588
20170424,3:30,57151,40522,586,347
20170424,4:30,57151,40462,155,426
20170424,5:30,57151,13392,537,280
20170424,6:30,57151,20982,206,469
20170424,7:30,57151,37441,218,530
20170424,8:30,57151,2053667,554,581
20170424,9:30,57151,2053629,481,561
20170424,10:30,57151,2053649,295,634
20170424,11:30,57151,369388,377,245
20170424,12:30,57151,16564,560,295
20170424,13:30,57151,33473,433,461
20170424,14:30,57151,8377,439,578
20170424,15:30,57151,22563,489,641
20170424,16:30,57151,38032,176,592
20170424,17:30,57151,2054448,594,421
20170424,18:30,57151,51471,426,388
20170424,19:30,57151,50171,256,467
20170424,22:30,57151,19682,483,430
20170425,0:00,57151,50822,474,586
20170425,0:30,57151,50172,256,588
20170425,1:30,57151,19683,531,311
20170425,2:30,57151,55983,517,335
20170425,3:30,57151,50072,215,323
20170425,4:30,57151,55732,603,429
20170425,5:30,57151,50842,487,575
20170425,6:30,57151,50292,525,482
20170425,7:30,57151,50211,383,474
20170425,8:30,57151,50823,411,423
20170425,9:30,57151,50821,611,548
20170425,10:30,57151,56582,307,462
20170425,11:30,57151,35413487,440,448
20170425,12:30,57151,13513,364,639
20170425,13:30,57151,12672,581,461
20170425,14:30,57151,10942,616,516
20170425,15:30,57151,50843,283,309
20170425,16:30,57151,50911,367,557
20170425,17:30,57151,55901,330,356
20170425,18:30,57151,37462,283,288
20170425,19:30,57151,6643,568,548
20170425,20:30,57151,6642,147,487
20170425,21:30,57151,27302,281,402
20170425,22:30,57151,55132,398,272
20170425,23:30,57151,23241,466,287
20170426,0:30,57151,39301,226,383
20170426,1:30,57151,23243,527,530
20170426,2:30,57151,722,129,302
20170426,3:30,57151,39302,397,321
20170426,5:30,57151,8393,415,234
20170426,6:30,57151,27131,290,329
20170426,8:30,57151,27132,187,416
20170426,9:30,57151,8482,315,321
20170426,10:30,57151,40983,169,269
20170426,11:30,57151,25493,162,451
20170426,12:30,57151,27851,426,283
20170426,13:30,57151,27852,296,388
20170426,14:30,57151,32292,443,502
20170426,15:30,57151,10063,316,583
20170426,16:30,57151,2331,265,515
20170426,17:30,57151,2333,177,478
20170426,18:30,57151,55853,340,405
20170426,19:30,57151,7323,128,453
20170426,20:30,57151,20371,597,577
20170426,21:30,57151,50212,297,425
20170426,22:30,57151,35752,592,260
20170426,23:30,57151,35751,155,618
20170427,0:30,57151,45691,301,285
20170427,1:30,57151,45578,537,311
20170427,2:30,57151,1972,265,545
20170427,3:30,57151,45578,478,286
20170427,4:30,57151,45577,464,252
20170427,6:30,57151,1971,564,485
20170427,8:30,57151,1971,545,338
20170427,9:30,57151,383018,636,260
20170427,10:30,57151,28051,303,408
20170427,11:30,57151,11352,410,485
20170427,12:30,57151,17591,409,536
